Chunk Number,Original Text Chunk,Summary
171,29 9. LA MÉDECINE La médecine française est basée sur une tradition hippocratique de soins a posteriori. La prévention n'est pas dans les gènes de lécole de médecine. Or c'est justement dans le domaine de la prévision que les plus grands progrès,Chunk 171: La médecine franaise n'est pas dans les gnes de 
172,"ont été effectués grâce à l'intelligence artificielle, avec surtout une grande disruption, les techniques génomiques. Le séquençage génomique a vu son coût passer de 100 millions de dollars à moins de 100 dollars entre 2001 et 2017 (voir graphique 6). C'est beaucoup mieux que la loi de Moore sur les microprocesseurs.","Chunk 172: Michael Moore,  l'Institut National de la Recherche Scientifique (INR), s'"
173,Graphique 6: Évolution du coût du séquençage génomique Cost per Genome $100M $10M Mooreislaw,Chunk 173: Researchers at the Massachusetts Institute of Technology (MIT)
174,$1M $100K $10K NIH) National Human Genome Researchl Institute genome. gowisequencngcosts,Chunk 174: Scientists say they have figured out how much it will
175,$1K T - - - - - - TTTTTT 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015,Chunk 175:     
176,"Source : National Human Genome Research Institute www.genomegow/sequencingcosts), Aux États-Unis, la société 23andMe propose votre séquençage ADN pour la modique somme de 99 dollars si vous souhaitez juste savoir qui sont voS ancêtres, et de 199 dollars si vous voulez savoir quelles sont les maladies génétiques dont vous êtes porteur 36. Ce séquençage génétique devient",Chunk 176: Cegenomequenage génétique devient les maladies génétiques dont vous voulez savoir quelles
177,"surtout utile lorsqu'il est croisé avec des bases de données. C'est donc, une fois de plus, dans la constitution de ces bases et leur interprétation par des 36. Poure en savoir plus sur 23andMe, voir le site : www2andmecomven-ny. 30 moteurs d'intelligence artificielle que se situe la valeur. La plus grande base est","Chunk 177: Une fois de plus grande, une fois de plus, dans la constitution de ces bases et leur"
178,"Genbank, qui contient près de 200 millions de séquences ADN en accès libre (voir graphique 7). Graphique 7: Evolution du nombre de données de séquences d'ADN Notre compréhension de la base génétique de la vie (et de nombreuses maladies) a explosé au cours des dernières années - tout comme la quantité de données connexes.","Chunk 178: Genbank, qui contient prs de 200 millions dequences ADN en accs libre, a"
179,200 MILLIONS 187 MILLIONS 150 100 NOMBRE DE SÉQUENÇES,Chunk 179: The world's richest people have spent more than
180,D'ADN ENREGISTRÉES DANS LA BASE DE DONNEES 50 GENBANK 62 MILLIONS,Chunk 180: BBC News NI takes a look at some of the
181,2000 2005 2010 2015 Source :N National Center for Biotechnology Information.,Chunk 181: The National Institutes of Health (NIH) has released
182,"Mais iln'y a pas que la génétique qui est bouleversée par l'intelligence artificielle et le big data. Lexemple des radiologues est illustratif. Aux Etats-Unis, il y a chaque année environ 800 millions d'examens radiologiques effectués, générant 60 milliards d'images37, > soit une énorme banque d'informations permettant de faire des diagnostics plus précis. IBM Watson, entre autres, a su","Chunk 182: IBM Watson, s'il y avait  l'arrivée d'un tat de l'"
183,"ainsi mieux que des médecins détecter des cas de pneumonie. Et l'on pourrait multiplier les exemples à l'infini. Les systèmes d'intelligence artificielle dans le monde médical ont accès à des millions de dossiers médicaux et permettent des diagnostics bien plus individualisés que ce qu'un médecin peut faire. Aucun médecin, généraliste ou spécialiste, ne serait en mesure","Chunk 183: Aujourd'hui, l'Institut National de la Recherche Scientifique (INRP) a déj "
184,"d'ingurgiter un tel nombre de données. Pour le cas français, l'intelligence artificielle aura du mal à pénétrer les hopitaux, peu sensibles au numérique au sens traditionnel comme l'ont déjà souligné Nicolas Bouzou et Christophe Marques38. Et si le numérique est en retard dans les hôpitaux, alors quid de IIA intelligence artificielle] ! Sile",Chunk 184: L'Institut National de l'Agriculture et de l'Economie (INEA) avait t
185,"lecteur tape ""intelligence artificielle et hôpitaux"" sur Google, il verra plein de 37. Voir Greg Ip, < How Robots May Make Radiologists' Jobs Easier, Not Redundant >, The Wall Street. Journal, 22 novembre 2017. 38. Nicolas Bouzou et Christophe Marques, Hôpital: libérer linnovation, Fondation pour l'innovation politique, février 2017 lww.fondpalogetude.cbsbauoverchsiseplemagyestgplberer-innovation),","Chunk 185: Voir Greg Ip,  How Robots May Make Radiologists' Jobs Easier, Not Redundant,"
186,"31 têtes de chapitres enthousiastes décrivant comment I'IA va améliorer l'hôpital, mais il va vite se rendre compte que ces articles sont suisses ou belges 39 >. 10. LE FUTUR Une question souvent entendue est la suivante : que reste-t-1l à l'humain que",Chunk 186: Une tte de chapitres enthousiastestescrivant
187,"la machine ne sache pas faire ? Lintuition ? Mais l'intuition n'est-elle pas la qualité indispensable surtout lorsque l'on manque de données ? Dempathie ? Mais l'informatique affective est un des grands sujets de recherche actuellement ; par exemple, le Massachusetts Institute of Technology (MIT) a consacré à ce thème un département entier, sous la direction de Rosalind","Chunk 187: Mais l'informatique de recherche actuellement ; par exemple, le Massachusetts Institute of Technology (MIT"
188,"Picard40. La créativité ? C'est aussi un sujet d'exploration de IBM Watson 41 qui, à la mi-2016, a créé une bande-annonce pour un film d'horreur. Dans un article datant d'octobre 2017,Melba Kurman avance l'idée que cei n'est pas la créativité qui nous distinguera de l'intelligence artificielle, elle-même devenue créative, mais plutôt notre capacité à piloter la créativité des machines*2.","Chunk 188: C'est aussi un sujet d'exploration de IBM Watson 41 qui,  la mi-2016, aé une band"
189,"Cet article permet d'ailleurs d'aborder le grand débat actuel : la singularité. Ce concept, inventé par Ray Kurzweil, part du constat que si l'on poursuit la courbe d'augmentation de la puissance des ordinateurs, vers 2020 nous aurons la capacité de traitement du cerveau humain, et vers 2060 celle de toute l'humanité. De plus, des technologies basées sur la mécanique quantique et",Chunk 189: Une mécanique ordinateur s'enfant  l'équipe de l'équipe
190,"non sur lélectronique ouvriraient la voie à des puissances de calcul qui seraient plus proches de l'exponentiel que du polynomial, ce que sont les ordinateurs actuels. La courbe en serait encore plus vertigineuse (voir graphique 8). 39. Voir < Pourquoi la moitié des hôpitaux vont adopter 'intelligence artificielle d'ici 5 ans >, lespécialiste.be, 18 juillet 2017 (article disponible en accès réservé sur wwwlespecialistebeltfactualtesimedical pourquoi-la-",Chunk 190: Une lélectronique de l'Institut National de la Recherche Scientifique (INRC) avait tre
191,"maiedylypbummyeeheeReamahel. Le lecteur souhaitant approfondir l'impact de l'intelligence artificielle sur la médecine et sur d'autres métiers pourra trouver matière dansl les analyses d'Olivier Ezrattyr présentant une documentation approfondie sur l'intelligence artificiellee en 2017 (voir notamment Olivier, Ezratty, a Les usages de l'intelligence artificielle >, oezratty.net, 19 octobre 2017, www. eatyVmopesAA",Chunk 191: Le lecteur de l'intelligence artificielle sur la médecine et sur d'métier
192,"book/j. 40. Voir affect.media.mitedu/ et web.media.mitedu) - ard/ 41. Voir < The quest of Al creativity > ibm.com Wwww.bm.comwatsonaolanegerepors//futuredfartfica- melgemceacreswynm, 42. Melba Kurman, < The coming creativity explosion belongs to the machines >, singularityhub, 1"" octobre 2017","Chunk 192: The coming creativity explosion belongs to the machines, singularityhub, 1"" octobre 2017"
193,p/smelaybcomAp 10/01/the-coming gcreatinyexplosion-wil-beomgiothe-machines/#sm.01 Oamhiencey2paly.4) 32 Graphique 8: Croissance exponentielle de la puissance de calcul Vingtième à vingt-et-unième siècle,Chunk 193: Graphique 8: Croissance exponentielle de la
194,"10"" Échelle logarithmique 10'5 10*0","Chunk 194: 10"" chelle logarithmique 10'5"
195,"10* $A 10"" 8 10-5 1 a 10",Chunk 195: The winning numbers in Saturday evening's drawing of
196,"Tous les cerveaux humains 105 10 1 a 10""",Chunk 196: Tous les cerveaux humains 105
197,"Un cerveau humain 10"" Un cerveau de souris I 3",Chunk 197: Un cerveau humain 10 Un cerve
198,10 Un cerveau d'insecte a : a 1,"Chunk 198: All photographs  AFP, EPA, Getty Images"
199,"I 10"" 10 -10 1900 1920 1940 1960 1980 2000 2020 2040 2060 2080 2100 Années",Chunk 199: BBC Sport takes a look back at some of the
200,"Source : ""Comment le futur de l'intelligence artificielle pourrait révolutionner le monde d'ici 25 ans"", Huffingtonpost, Gregory Rozières, 5 octobre 2016 hntp/ww.hufingonpposumv2015/09/13) futurinteligenceartificartioelehumanteimmoralte2Sans2040n8123014htm), Pour un ordinateur d'une valeur de 1000 dollars constants, on obtient une intelligence artificielle qui atteint le niveau de l'intelligence d'un humain en","Chunk 200: ""Comment le futur de l'intelligence artificielle pourrait réner le monde d'"
201,"2020. La singularité engendrera une rupture dans lévolution de l'être humain. Certains parlent même d'un remplacement des humains par la machine. Les robots humanoides seraient alors les représentants de l'armée de demain, qui éradiquerait l'humanité et prendrait sa place. Ce phénomène est connu : plus",Chunk 201: L'Institut National de la Recherche Scientifique (INR) avait 
202,"un robot ressemble à un être humain, plus il engendre de l'inconfort. On parle alors de < vallée dérangeante > (uncanny valley). Les réalisateurs de films pour enfants le savent bien : les monstres ne doivent surtout pas ressembler à un individu ordinaire. Ce qui nous protège de notre disparition au profit de la machine est lié à la","Chunk 202: L'un robot ressemble  un tre humain, plus le engendre de l'incon"
203,"grande découverte de Pasteur : les molécules du vivant sont asymétriques. L'être humain est le résultat d'environ 1,5 milliard d'évolutions biologiques. Petit à petit, un ADN, de plus en plus complexe, s'est construit au fil de nombreux essais et de nombreuses erreurs. Si, dans un futur de science- 33",Chunk 203: L'Institut Pasteur avait  l'occasion d'un tre mme
204,"fiction délirant, les robots prenaient la main à la manière de HAL dans le film 2001, POdyssée de l'espace, de Stanley Kubrick, leur premier problème serait d'éradiquer tout ce qui est biologique, depuis les humains jusqu'aux protozoaires et aux acides aminés. Si les Japonais vénèrent ainsi le gingko bilboa,c'est parce que cet arbre fut la première manifestation de la force vitale","Chunk 204: Le Japonais, ainsi le gingko bilboa, s'est parce que cet arbre"
205,"l'ayant fait repousser à Hiroshima quelques mois seulement après l'explosion de la bombe atomique. Ce n'est pas un bouleversement technologique qui pourrait éventuellement nous faire disparaître, mais un changement radical de contexte, tel le réchauffement climatique. Il est plutôt rassurant de voir actuellement le nombre de chercheurs et de jeunes entreprises qui",Chunk 205: Ce n'est pas un bouleversement technologique qui pourrait éventuellement nous faire dis
206,"se penchent sur le problème de lenvironnement, en utilisant justement les outils de l'intelligence artificielle. Comme le souligne Jean-Gabriel Ganascia, les théories de la singularité sont, sous un couvert rationnel, finalement assez irrationnelles, et ressemblent plus à des gnoses modernes qu'à des réflexions scientifiques argumentées' 43.",Chunk 206: L'Institut National de la Recherche Scientifique (INRP) avait t
207,"En revanche, c'est dans le transhumanisme, surtout dans sa dimension de coopération entre la mécanique et la biologie, que se trouve un gisement énorme de découvertes scientifiques. Les exosquelettes qui sont utilisés pour aider des paraplégiques à remarcher sont d'extraordinaires combinaisons de mécanique de précision et d'algorithmes très puissants 44 Nous parlons alors","Chunk 207: C'est dans le transhumanisme, c'est dans le transhumanisme, surtout dans"
208,"d'humain augmenté, à l'aide de technologies informatiques, mécaniques, et biochimiques 45. La combinaison des biotechnologies, de l'intelligence artificielle et des nanotechnologies ouvre la porte à bien des découvertes potentielles. Bien que ce ne soit pas le sujet ici, on peut ainsi se poser la question de l'impact sur une possible mutation de lhumain de l'extraordinaire",Chunk 208: L'extraordinaire de l'Institut National de la Recherche Scientifique (INRC) s'
209,"découverte, par Jennifer Doudna et Emmanuelle Charpentier, des < ciseaux génétiques > CRISPR-Cas9 capables de couper IADN à volonté46. 43.. Jean-Gabriel Ganascia, Le Mythe de la singularité. Faut-ilcraindre l'intelligence artificielle ?,Seuil, 2017. 44. Voir Julien Lausson, << Ekso, l'exosquelette qui veut rendre lei fauteuil roulant obsolète > numerama.com, 16 novembre 2015 wwnumeamacomisdeologpeetegheuvendelefauteulrolant","Chunk 209: Faut-ilcraindre l'intelligence artificielle ?, Seuil, 2017."
210,"obsolete.htm!). 45. À ce stade, ile est intéressant de faire remarquer quil semble normal de mener des recherches sur l'humain augmenté, mais anormal d'utiliser des dopants dans le Tour de France. Pourtant, les 24 Heures du Mans ont été conçus dans l'idée de tester la machine en la poussant à ses extrêmes. Lesprit humain peut donc ainsi être contradictoire et largement sous-optimal.",Chunk 210: Lesprit humain peut donc donc ainsi tre contradictoire et largement sous-optimal.
211,"46. Voir Heidi Ledford, < CRISPR: gene editing isj just the beginning >, nature.com, 7 mars 2016 www.nature.com/ enychprgmedingsases)athelgmigiiss, 34 CONCLUSION Il est bien difficile de tirer des conclusions lorsque l'on se trouve au début d'une","Chunk 211: Voir Heidi Ledford,  CRISPR: gene editing isj just the"
212,"histoire. En effet, l'intelligence artificielle n'en est qu'à ses balbutiements et la difficulté de cette note est qu'entre le moment de son écriture, de sa publication et de sa lecture, beaucoup de découvertes auront été réalisées, beaucoup de décisions prises et beaucoup de communiqués publiés. Ainsi, à la fin de l'année 2017, deux annonces ont fait sensation : l'Arabie","Chunk 212: Une lecture de l'Arabie ont t  l'arrivée  Ainsi, "
213,saoudite a accordé la nationalité saoudienne à un robot47 et la Nouvelle- Zélande a annoncé qu'elle présentera un robot au parlement en 202048. Nos politiques seraient-ils < robotisables > ? La tentation de certains est d'en affirmer la possibilité afin de réduire lirrationalité et l'incertitude inhérente à l'être humain dans le cadre des institutions politiques. Mais cette intelligence,Chunk 213: Nos politiques seraient-ils  robotisables > ?
214,"artificielle, basée sur des algorithmes, ne fonctionnera que si le contexte est mathématisé. De même que mathématiser les règles du jeu de go est facile, mathématiser certaines parties de ladministration publique est un jeu d'enfant, et c'est d'ailleurs parce que la bureaucratie le sait qu'elle est très peu désireuse de se numériser* 49 . Mais mathématiser PAssemblée nationale ne l'est","Chunk 214: Mathématiser certaines parties de ladministration publique est un jeu d'enfant, et c'est d'aille"
215,"pas. La véritable question est de savoir si mathématiser la politique présente un quelconque intérêt pour le bien des peuples, autrement dit de savoir si on améliorerait le système actuel, en effet largement sous-optimal. Pour calmer les enthousiastes de la disruption totale, il faut souligner que l'être humain a toujours de l'avance sur la machine. Le monde est de plus en plus",Chunk 215: L'tre humain a toujours de l'avance sur la machine.
216,"complexe, et si de plus en plus de tâches humaines peuvent être réalisées par de l'intelligence artificielle, les esprits curieux et aventuriers y trouveront des opportunités de progrès extraordinaires afin de faire < mieux avec > plutôt que < contre >, et de rester toujours indispensables. Pour aiguillonner les décideurs, il faut leur dire que c'est le moment d'oser.",Chunk 216: C'est le moment d'oser  l'aprs-mme et l'apr
217,"Les compétences sont présentes, certains systèmes sont ouverts. Il faut expérimenter et, surtout, créer des données même si les usages ne sont pas encore présents, car c'est là que se trouve la valeur. Nous sommes dans un monde où la connaissance joue un rôle fondamental. C'est la connaissance partagée qui va résoudre les problèmes de la planète, et",Chunk 217: Nous sommes dans un monde o connaissance joue un rle fondamental.
218,"47. Voir < Robot Sophia speaks at Saudi Arabia's Future Investment Initiative >, vidéo de la chaîne Arab News, youtube.com, ocyobre 2017 wwgpumbecomhathhAv-dMXDBPA4NY, 48. Voir < The robot running for NZ Prime Minister in 2020 >, newshub.co.nz, 27 novembre 2017 (www.newshub. conz/homepolitics/201207/1Aberohotrumningformegimeminister-in2020.htm), 49. Voir Pierre Pezziardi, Serge SoudoplatofetXavier: Ouérat-Hément,Pour: lacroissance, la débureaucratisation; par","Chunk 218: Voir  Robot Sophia speaks at Saudi Arabia's Future Investment Initiative >, vidéo de la cha"
219,"la confiance, Fondation pour l'innovation politique, novembre 2013 wwwdondapologetudepourbacroissance adebureaucratisation-parla-confance.l, 35 il faut agir vite. Ce n'est pas un hasard si l'intelligence artificielle est devenue essentielle, car elle seule permet cette disponibilité étendue de la connaissance,","Chunk 219: L'intelligence artificielle est devenue essentielle, s"
220,"contrairement au goulet d'étranglement qui préserve une forme de rareté de l'expertise. Dans notre vaisseau spatial de plus de 7 milliards d'astronautes où les interactions sont perpétuelles, dans ce monde hypercomplexe, tout ce qui est de l'ordre du linéaire prédictif est inopérant. Il est inutile de faire des plans à",Chunk 220: Une linéaire dictif de l'Institut National de la Recherche Scientifique (I
221,"cinq ans quand on ne sait pas quelle sera la température la semaine prochaine. Pour paraphraser Bertrand Russell, < tous les matins, l'oie du Périgord est deux fois plus heureuse que la veille... jusqu'au 23 décembre >. Ce qu'il faut viser, en revanche, c'est Phoméostasie, autrement dit la capacité à rester en équilibre dynamique, indépendamment des variations de Fenvironnement.","Chunk 221: C'est cependant,  tous les matins, l'oie du Périgord est deux fois plus"
222,"Le numérique n'est pas la cause mais la solution. Pour maintenir cette homéostasie, nous avons besoin d'outils permettant de prendre des décisions efficaces, rapides, argumentées, donc basées sur des données, du savoir, de la connaissance. Nous avons besoin de l'intelligence artificielle. Nous sommes au début d'une gigantesque et passionnante aventure. Ce n'est",Chunk 222: Nous sommes d'une gigantesque et passionnante aventure.
223,"pas dans les astres qu'il faut chercher le futur, mais dans la tête de ceux qui le construisent. 36 TROIS RECOMMANDATIONS FONDAMENTALES 1 : 1.Investir massivement dans I'IA.",Chunk 223: Une tte de ceux s'
224,"Dans le domaine de l'intelligence artificielle, la Chine concurrence les États- Unis, avec l'ambition de devenir le premier pôle mondial d'innovation et le leader en IA d'ici 2030. En juillet 2017,le Conseil d'Etat chinois a publié un plan de développement national de l'intelligence artificielle. Lobjectif défini est de faire passer le poids économique de PIA de 22,15 milliards de dollars","Chunk 224: Dans le domaine de l'intelligence artificielle, la Chine concurrence les tats- Unis, avec l"
225,"en 2020 à 59,07 milliards de dollars d'ici à 20252. Les États-Unis dominent encore aujourd'hui sans conteste le marché de IIA : le développement des GAFA et de la Silicon Valley Pillustrent parfaitement. China and the United States dominate investments in artificial intelligence.","Chunk 225: Artificial intelligence (AI) is the fastest-growing technology sector in the world, according to the"
226,"Artificial-inteligence investment, 2016 North America, Europe, $15 billion-$23 billion $3 billion-$4 billion",Chunk 226: Global investment in artificial intelligence (AI) reached a
227,"Asia, $8 billion-$12 billion I Internal corporate External investments (venture investments",Chunk 227: Private equity (PE) and venture capital (VC
228,"capital, private equity, M&A) Mckinseys.Company Source : Mckinsey8.Company Inmtps/Awmemchnseycomgusa-remeyaugeremimperaheiseuopeintneageoka: andautomationfsection).",Chunk 228: The Northern Ireland-based investment firm Mckinsey
229,"1. Serge Soudoplatoff et léquipe de lal Fondation pour l'innovation politique. 2. Stratégie officielle de la Chine sur PIA, Conseil d'État chinois, juillet 2017 nmtp/nagocw/henge. comtent20120720fcontents211996htm, 37 Race of the machines","Chunk 229: The world's first driverless car, the Tesla Model S,"
230,"Number ofartificial-inteligence patent applications Number of artifidal-inteligence: companies '000 Selected countries, 2016, '000 o United States 16 0 0.5 1.0 1.5 2.0 2.5 3.0",Chunk 230: The number of patents granted by the US Patent and
231,United: States - 12 China Britain India,Chunk 231: A selection of photographs from around the world this week
232,o China 8 Canada Israel Europe 4 Germany,Chunk 232: The top eight teams in the World Cup qualifying tournament
233,Japan. France South Korea a India Spain,Chunk 233: A look at some of the key stories of the
234,2005-09 2010-14 0 Switzerland Sources: Press reports; Wuzhen Institute Soure.Pesstpors.Muahen Institute htps/www.economistcom/newsousiness/21725018-,Chunk 234: The Swiss National Bank (SNB) says it
235,"t-deep-poo-data-mata-mayletiteadartical-meligence.china-may.matchoor-beatamerica), En termes d'investissements, de brevets déposés ou encore de nombre d'entreprises dans le domaine de l'intelligence artificielle, on constate que les États-Unis et la Chine sont en passe d'acquérir une avance qui ne sera bientôt plus rattrapable. Face aux enjeux de PIA, lUnion européenne ne doit plus",Chunk 235: Une tte tats-Unis et la Chine peut--
236,"perdre de temps. Nous recommandons la mise en place d'une mission d'information afin de connaître aussi précisément que possible le montant et laffectation des investissements réalisés par les différents pays significativement impliqués dans le domaine de PIA, puis d'établir une comparaison avec la situation en France",Chunk 236: Nous avons tre l'occasion d'un ordinateur de l'
237,"et en Europe. Il est vital de définir une stratégie de rattrapage en facilitant les financements privés. 2.Europeaniser un plan de rattrapage. Au niveau européen, une stratégie ambitieuse en matière d'IA trouverait sa",Chunk 237: Une stratégie de rattrapage peut--
238,"place dans le cadre de la définition et de laffirmation d'une souveraineté européenne. Dans le cadre financier pluriannuel 2021-2 2027,un programme européen inspiré du programme pour la recherche et le développement Horizon 20203 pourrait notamment viser la constitution de plateformes de données.","Chunk 238: Dans le cadre financier européen, un programme européen pour la recherche"
239,"3.Poure en savoir plus sur Horizon 2020: p/mmhomm2cogewal, 38 3.Soutenir la valorisation des données. Les États-Unis et la Chine possèdent un gigantesque réservoir de données grâce à des écosystèmes particulièrement performants : les premiers avec les",Chunk 239: Les tats-Unis et la Chine possdent
240,"GAFAM et NATU*, les seconds via BATX, Tencent gérant la quasi-totalité des réseaux sociaux chinois, avec WeChat, soit 800 millions d'utilisateurs enregistrés. Alors que le Règlement Européen sur la Protection des données personnelles (RGPD) rentrera en vigueur en mai 20186,il est nécessaire de débattre de la",Chunk 240: Le Rglement Européen sur la Protection des dons personnelles (RGPD) a
241,"question des données dans PUnion européenne. Il faut aborder le risque qu'une surrèglementation ferait courir aux investissements en faveur de PIA, alors même que les compagnies américaines, et demain chinoises, restent capables d'aspirer les données européennes et d'en tirer un immense profit. Le paradoxe serait que les Européens voient les données les concernant alimenter la","Chunk 241: Les dons européennes américaines, et demain chinoises, restent capables d'"
242,performance économique et la puissance politique des entreprises américaines et chinoises tandis que les entreprises européennes seraient privées de l'accès à ce gisement d'informations. Il est évident que les entreprises européennes quitteraient lEurope si la législation européenne devenait trop stricte. -,Chunk 242: Les entreprises européennes américaines et chinoises tandis
243,"I 4. Google, Apple, Facebook, Amazon, Microsoft, Netflix, Airbnb, Tesla et Uber. 5.Baidu, Alibaba, Tencent et Xiaomi. 6. Règlement (UE) 2016/679 du Parlement européen et du Conseil du 27 avril 2016 relatif à la protection des personnes physiques à l'égard du traitement des données à caractère personnel et à la libre",Chunk 243: The World Health Organization (WHO) has released a list of the world's most powerful technology companies.
244,"circulation de ces données, et abrogeant la directive 95/46/CE Intp/eurexeurpaeulegpl-comtenu/R. KIPM-CIb3AZISNUS, 39 I I",Chunk 244: The European Commission (EC) has announced that it
245,I 3 * 4 * L'ordre sans le pouvoir,"Chunk 245: L'ordre sans le pouvoir,"
246,"Intervention de Serge Soudoplatoff à l'occasion de lévènement Le Progrès, c'est nous !, le 18 novembre 2013 40 Janvier 2017 L'INNOVATION",Chunk 246: Intervention de Serge Soudoplatoff  l
247,DES STARTUPS ALÈRE DU D'ÉTAT BIEN-COMMUN Al LÉTAT,Chunk 247: Dil ireann (Irish parliament)
248,PLATEFORME Benj Kavier PAVIE Pierre HenriVERDIER PEZZIAROI 2016 Novembre2013,"Chunk 248: All photographs courtesy of AFP, EPA, Getty Images"
249,"Juin2011 LA BLOCKCHAIN, POUR LACROISSANCE, LA","Chunk 249: Juin2011 LA BLOCKCHAIN, POUR"
250,OU LA TRANSFORMATION LA CONFIANCE DEBUREAUCRATISAION,"Chunk 250: All photographs  AFP, EPA, Getty Images"
251,NUMERIQUE DISTRIBUEE PARLACONFIANCE AU SERVICE DE LA CROISSANCE,"Chunk 251: All photographs courtesy of AFP, EPA, Getty Images"
252,Myes CASEAU fondapol fondapo! Serge SOUDOPLAIOFF hamaope,Chunk 252: Serge SOUDOPLAIOFF hamaope
253,"md SLLANR OUERALHEMENT Romar Jan-Fierre CORNIOU L'innovation à l'ère du bien commun Benjamin Boscher, Xavier Pavie, février 2017,64 pages","Chunk 253: Anywayanyday, anywayanyday.com, anywayanyday"
254,"Des startups d'État à rétat plateforme Pierre Pezziardi et Henri Verdier, janvier 2017,52 pages La blockchain, ou la confiance distribuée Yves Caseau et Serge Soudoplatoff, juin 2016, 48 pages Pour la croissance, la débureaucratisation par la confiance","Chunk 254: La blockchain, ou la confiance distribuée Yves Caseau et Serge So"
255,"Pierre Pezziardi, Serge Soudoplatoff et Xavier Quérat-Hément, novembre 2013, 48 pages La transformation numérique au service de la croissance Jean-Pierre Corniou, juin 2011, 52 pages 41 Sous la direction de Dominique Reynié",Chunk 255: La croissance numérique au service of Jean-Pierre Corn
256,OU VA LA DEMOCRATIE? UNE ENQUÈTE INTERNATIONALE DE LA FONDATION POUR L'INNOVATION POLITIQUE I,Chunk 256: A s'il s'agit
257,Dr DIS 5197 I 1,Chunk 257: BBC Sport takes a look at some of the key
258,- 3 I NOT A IS,Chunk 258: BBC Sport takes a look back at some of the
259,"AEIN PLON Où va la démocratie ? Sous la direction de Dominique Reynié = Octobre 2017 Plon, Paris, 2017,320 pages",Chunk 259: Dominique Reynié s'agitre
260,42 Edited by Dominique Reynié WHAT NEXT FOR DEMOCBAGY AN INTERNATIONAL SURVEY BY,Chunk 260: A look back at some of the most memorable moments
261,THE FONDATION POUR L'INNOVATION POLITIQUE 1/IS 19 EX 5,Chunk 261: A look back at some of the most memorable moments
262,A NOT IS PAN roum DPOR,Chunk 262: A look back at some of the most memorable moments
263,"fandapola What next for democracy? Sous la direction de Dominique Reynié - Octobre 2017 Paris, 2017, 320 pages 43",Chunk 263: All photographs  Dominique Reynié.
264,"NOS PUBLICATIONS L'innovation à l'ère du bien commun Benjamin Boscher, Xavier Pavie, février 2018, 64 pages Libérer l'islam de l'islamisme Mohamed Louizi, janvier 2018, 84 pages",Chunk 264: L'innovation  l're du bien
265,"Gouverner le religieux dans un état laic Thierry Rambaud, janvier 2018, 56 pages Innovation politique 2017 (Tome 2) Fondation pour l'innovation politique, janvier 2018, 492 pages Innovation politique 2017 (Tome 1)",Chunk 265: Fondation pour l'innovation politique 2017 (Tome 2)
266,"Fondation pour l'innovation politique, janvier 2018, 468 pages Une < norme intelligente > au service de la réforme Victor Fabre, Mathieu Kohmann, Mathieu Luinaud, décembre 2017, 44 pages Autriche : virage à droite Patrick Moreau, novembre 2017, 52 pages","Chunk 266: Fondation pour l'innovation politique, janvier 2018, 468 pages Une"
267,"Pour repenser le bac, réformons le lycée et lapprentissage Fayçal Hafied, novembre 2017, 76 pages Ou va la démocratie ? Sous la direction de Dominique Reynié, Plon, octobre 2017, 320 pages Violence antisémite en Europe 2005-2015","Chunk 267: Pour repenser le bac, réformons le lycée"
268,"Johannes Due Enstad, septembre 2017, 48 pages Pour l'emploi: la subrogation du crédit d'impôt des services à la personne Bruno Despujol, Olivier Peraldi et Dominique Reynié, septembre 2017, 52 pages Marché du travail : pour la réforme ! Fayçal Hafied, juillet 2017, 64 pages",Chunk 268: Pour l'emploi: la subrogation dudit d'impt des services 
269,"Le fact-checking : Une réponse à la crise de l'information et de la démocratie Farid Gueham, juillet 2017, 68 pages Notre-Dame- des-Landes : létat, le droit et la démocratie empêchés Bruno Hug de Larauze, mai 2017, 56 pages France : les juifs vus par les musulmans. Entre stéréotypes et méconnaissances","Chunk 269: Une crise de l'information et de la démocratie Farid Gueham, juillet 2017,"
270,"Mehdi Ghouirgate, Iannis Roder et Dominique Schnapper, mai 2017, 44 pages Dette publique : la mesurer, la réduire Jean-Marc Daniel, avril 2017, 52 pages Parfaire le paritarisme par rindépendnce/finondiere Julien Damon, avril 2017,52 pages",Chunk 270: Parfaire le paritarisme par rindépendnce orfin
271,"Former, de plus en plus, de mieux en mieux. L'enjeu de la formation proessionnelle Olivier Faron, avril 2017, 48 pages Les troubles du monde, l'islamisme et sa récupération populiste : l'Europe démocratique menacée Pierre-Adrien Hanania, AJC, Fondapol, mars 2017, 44 pages","Chunk 271: Les travails du monde, l'islamisme et sa récupér"
272,"44 Porno addiction : nouvel enjeu de société David Reynié, mars 2017, 48 pages Calais : miroir français de la crise migratoire européenne (2) Jérôme Fourquet et Sylvain Manternach, mars 2017, 72 pages",Chunk 272: A look at some of the quirkier snippets from the news in France
273,"Calais : miroir français de la crise migratoire européenne (1) Jérôme Fourquet et Sylvain Manternach, mars 2017, 56 pages L'actif épargne logement Pierre-François Gouiffès, février 2017, 48 pages Réformer:c quel discours pour convaincre ?",Chunk 273: All photographs  Pierre-Franois Gouiffs.
