Chunk Number,Original Text Chunk,Summary
214,of transporting the suspects to the police station; else they are released and the car returns to patrol. Express the probabilistic activities of the police patrol in the form of transition matrix. Retour au problème du jardinier avec les engrais : Dans la suite la matrice Pi est notée P. 1 2 3 1/.30 .60 .10,A police car is parked in the middle of a street.
215,"P = 2] .10 .60 .30 3 .05 .40 55/ FIGURE 4.5.3 The initial condition of the soil is good that is (0) - ( 1 0 0 ). Determine the absolute probabilities of the three states of the system after 1, 8 and 16 gardening seasons.","The probabilities of the three states of the system after 1, 8 and 16 gardening seasons."
216,.30 .60 .10/ 30 .60 .10) .1550 5800 .2650 p2 = .10 .60 .30 .10 .60 .30 = .1050 .5400 3550 .05 .40 .55 - - .05 .40 .55/ .0825 .4900 .4275,.30 .60 - - - - - - - -
217,.1550 .5800 .2650 .1550 .5800 .2650 P* = .1050 5400 .3550 .1050 5400 .3550 .0825 .4900 .4275/ .0825 .4900 .4275 .10679 .53295 .36026) = .10226 .52645 .37129,P* = .1050 .3550 
218,.09950 .52193 .37857) .10679 53295 36026) .10679 .53295 36026) ps = .10226 .52645 .37129 .10226 .52645 37129 .09950 .52193 .37857/ .09950 .52193 .37857/ .101753 525514 .372733,The BBC's science and technology correspondent Nick Triggle
219,.101702 .525435 .372863 .101669 525384 .372863 ArtiveWindawe FIGURE 4.5.4 4.5 Chaines de Markov,.101702 .525435 .
220,31 .101753 525514 372733 .101753 .525514 372733 p16 = .101702 .525435 .372863 .101702 525435 372863 .101669 .525384 372863/ .101669 525384 372863/ .101659 .52454 .372881,The winning numbers in Saturday evening's drawing of
221,.101659 52454 372881 .101659 52454 .372881 FIGURE 4.5.5 Ainsi x(1) vaut .30 .60 .10),BBC Sport takes a look at some of the key
222,(1 0 0) .10 .60 .30 = (.30 .60 .1) .05 .40 .55 FIGURE 4.5.6 .101753 525514 .372733) (1 0 0) .101702 .525435 .372863 = (.101753 525514 372733),BBC Sport takes a look at some of the key statistics behind
223,.101669 .525384 .372863/ x(8) vaut FIGURE 4.5.7 .101659 .52454 372881 (1 0 0) .101659 .52454 372881 = (.101659 52454 372881),The following table shows the value of the US dollar
224,".101659 .52454 .372881 x(16) vaut FIGURE 4.5.8 The rows of p8 and the vector of absolute probabilities a x(8) are almost identical. The result is more evident for p16 . It demonstrates that, as the number of transitions increases, the absolute",The absolute probabilities of p8 and p16 are given as vectors.
225,"probabilities become independent of the initial x(0). The resulting probabilities are known as the steady-state probabilities. 4.5.4 Classification des états d'une une chaine de Markov On s'intéresse à la ""dynamique"" des chaines de Markov. les états d'une chaine de Markov peuvent être classés sur la base de la probabilité de transition Pij",The Markov chain of Monte Carlo is a set of Monte Carlo distributions in which the coefficients of the initial x(0) and the
226,"de P. Etats accessibles à partir d'un état donné : On considère une chaine de Markov homogène. Soit (,j)EE2: Définition 4.5.8 On dit qu'un état j est accessible à partir d'un état i (ou qu'un état i conduit à un état j) si il existe n N 0 tel que P(Xn = jXo - i) > 0, c-à-d si In 20 tel que pi9 > 0. On",Etats accessibles  partir d'un état donné : Onidre une chaine de Markov homog
227,"note j tij. En particulier, un état j est toujours accessible depuis lui même, puisque Pjj (0) > 0. Classes de communication : 32 Chapitre 4. Modèles stochastiques",C'est un peu t--t
228,"Définition 4.5.9 On dit que iet j communiquent si j est accessible à partir de i et i accessible à partir de j, C- à-d s'il existe (n,m) € N2 tels que Pi >Oet Pm > 0. On note tj 47 ij. Proposition 4.5.6 La relation communiquer 47 ij"" est une relation d'équivalence. Ceci signifie que l'on peut regrouper. les éléments de E en paquets, chaque paquet regroupant tous les éléments qui communiquent entre eux. Ainsi on a une partition de E en classes d'équivalence",Les Etats-Unis ont t t t t t t t t t t 
229,"appelées classes de communication. Définition 4.5.10 Une chaine X est irréductible s'il existe une seule classe d'équivalence, c-à-d si tous les états communiquent. La notion d'iréductibilité est liée à la matrice de transition de la chaine et non à la loi initiale. Pour montrer qu'une chaine de Markov est irréductible, il peut être utile de tracer un graphe orienté dont",Une chaine de Markov est irréductible s'il existe une seule classe d'équival
230,"les sommets sont les états de la chaine et où une arête représente une transition possible (l'arête (i,j) existe uniquement si Pij > 0). La chaine est alors irréductible si et seulement s'il existe un chemin fermé passant au moins une fois par tous les états de la chaine. La relation être accessible, notée $ s'étend aux classes d'équivalence : pour deux classes Cet C' on a",Les sommets de la chaine et o une arte resente resente une transition possible (l'arte
231,"C+-C $ J(i,j) ECx C. it. $ fV(i,j) ECxC,it-j) Une classe C est dite finale ou fermée si elle ne conduit à aucune autre c-à-d si la classe est minimale pour la relation t; ceci s'exprime par : pour tout WeEIeCal-y-yec Sinon, elle est dite transitoire ou transiente. Si C= fioj est fermée, io est dit état absorbant.","C+-C $ J(i,j) ECx C."
232,"Définition 4.5.11 On dit que e un état j est absorbant s'il retourne à lui-même avec certitude dans une transition c-à-d si Pij = 1. e un état j est transient s'il peut atteindre un autre état mais ne peut pas lui-même être atteint à partir d'un autre état, c-à-d si lim PIR = 0 pour tout i.",E un état j est transient s'il peut atteindre un autre état PIR ne
233,"n-0o e un état j est récurrent si la probabilité d'être revisité à partir d' autres états est 1 (c-à-d partant de j, la chaine repasse en j presque sûrement). Cela peut se produire ssi l'état j n'est pas transient. e un état j est périodique de période t > 1 si un retour n'est possible qu'en t, 2t, 3t, étapes,",C'est un état d'tre revisité  partir d'autres états d'
234,"dans ce cas la période est d(j) = t = pgedm/p) > 0j >1 1. Ceci signifie que p9 = 0 chaque fois que n n'est pas divisible par t. Si d(j) = 1,l'état j est dit apériodique. Proposition 4.5.7 Les états d'une même classe ont même période. on peut donc parler de la période d'une classe d'états.",Une période d'une mme classe ont mme période  l'
235,Définition 4.5.12 Une chaine de Markov est e irréductible récurrente si elle est irréductible et si tous les états sont récurrents; irréductible transiente si elle est irrééuctible et si tous les états sont transitoires. Proposition 4.5.8 Une chaine de Markov irréductible sur un espace E fini est irréductible récur- rente.,Proposition 4.5.12 Une chaine de Markov irréductible sur un espace E fini est
236,"Par exp., considérons la chaine de Markov définie par la matrice de transition 4.5 Chaines de Markov 33 0 1 0 0 0 0 1 0",Les Chains de Markov peut-tre
237,"P - 0 0 3 .7 0 0 .4 .6 les états 1 et 2 sont transients parce qu'ils ne peuvent pas être atteints à nouveau une fois que le système se trouve dans les états 3 et 4. En plus, les états 3 et 4 peuvent être à la fois des états absorbants si P33 = P44 = 1. Dans un tel cas,",Les états 1 et 2 sont transients parce qu'ils ne peuvent pas re atteints 
238,chaque état forme un ensemble fermé. Example 17.3-1 (Absorbing and Transient States) Consider the gardener Markov chain with no fertilizer. 5 3 P -,C'est un peu tre 
239,"5 5 0 1 States 1 and 2 are transient because they reach state 3 but can never be reached back. State 3 is absorbing because P33 = 1. These classifications can also be seen when lim Pi) = Ois computed. For example,",The following table shows the different classifications of states.
240,"-00 p(100) = 1 which shows that in the long run, the probability of ever reentering transient state 1 or 2 is zero, whereas the probability of being ""trapped"" in absorbing state 3 is certain.","The probability of ever absorbing state 1 or 2 is zero, whereas the probability"
241,"FIGURE 4.5.9 Example 17.3-2 (Periodic States) We can test the periodicity of a state by computing P"" and observing the values of pl) for n = 2,3,4, These values will be positive only at the corresponding period of the state. For FIGURE 4.5.10",The periodicity of a state can be tested by computing P and observing the values of pl)
242,"34 Chapitre 4. Modèles stochastiques example, in the chain P - 1 0","Modles stochastiques examples,"
243,4 we have .24 .76 0 .904 .0960) .0576 .9424 0,BBC Sport takes a look at some of the best
244,p2= 0 1 0 P- 0 1 0 P* = 0 1 0,The winning numbers in Saturday evening's drawing of
245,0 .76 24 .144 .856 0 0 .9424 .0576) .97696 .02304 =,Match reports from the weekend's Premier League games
246,U 1 0 .03456 .96544 0,BBC Sport takes a look back at some of the
247,"Continuing with n = 6,7, P"" shows that Pil and P33 are positive for even values of n and zero otherwise. This means that the period for states 1 and 3 is 2. FIGURE 4.5.11 Exemple 1: Considérons la chaine de Markov définie par le graphe : 0,5",The following graph shows the Markov chain of states:
248,"0,9 2 0,25 0,4 0,25",BBC Sport looks back at some of the key moments
249,"0,1 0,5 0,5 1 0,6 0,5",BBC Sport takes a look back at some of the
250,"0,5 FIGURE 4.5.12 cette chaine de Markov est réductible. On a 3 classes : £1,3), f2), (4,5j. Létat 2 est transitoire.","On a 3 classes : £1,3), f"
251,"Les classes £1,3), et (4,5) sont finales. Quitte à renuméroter les états, on peut écrire : 1 3 4",Une pédagogique s'
252,"5 2 1 0,5 0,5 0 0 0 3",The winning numbers in Saturday evening's drawing of
253,"0,4 0,6 0 0 0 P = 4",The winning numbers in Saturday evening's drawing of
254,"0 0 0,1 0,9 0 5 0 0 0,5 0,5 0",BBC Sport takes a look at some of the key
255,"2 0,25 0,25 0 0 0,5/ 4.5 Chaines de Markov 35",Match reports from the weekend's Premier League games
256,"FIGURE 4.5.13 Exemple 2: Soit le graphe 0,4 0,3 1",Figure 4.5.13 Exemple 2: Soit le
257,"2 0,3 0.8 0,2 FIGURE 4.5.14",BBC Sport looks at some of the key statistics behind
258,"Les classes sont f1,2) et £3). Une seule classe finale : (3). L'état 3 est absorbant. Exemple 3 : Considérons cette fois-ci la chaine de Markov définie par le graphe : 0.4","Une classe finale : (1), (2), (3), (4)"
259,"0,2 1 2 3 0,8",The winning numbers in Saturday evening's drawing of
260,"0,6 0,2 0,25 0,8 0,9 0,25 0,1",BBC Sport takes a look at some of the key
261,"6 5 4 0,75 0,75",The winning numbers in Saturday evening's drawing of
262,"FIGURE 4.5.15 Ici, la chaine est irréductible. Chaque état est périodique de période 2. 1 3",Chaque état périodique
263,5 2 4 6 1,The winning numbers in Saturday evening's drawing of
264,"0 0 0 0,8 0 0,2 3 0 0",The winning numbers in Saturday evening's drawing of
265,"0 0,2 0,8 0 P= 5 0 0 0",The winning numbers in Saturday evening's drawing of
266,"0 0,75 0,25 2 0,4 0,6 0 0 0",Match reports from the weekend's Premier League games
267,"0 4 0 0,9 0,1 0 0 0",The winning numbers in Saturday evening's drawing of
268,"6 (0,25 0 0,75 0 0 0 FIGURE 4.5.16",Find out more at www.bbc.co.
269,"36 Chapitre 4. Modèles stochastiques Exercice : On considère la chaine de Markov sur 5 états 1, 2, 3, 4 et 5 de matrice de transition P: 1/2 0 1/2 0 0 1/3 2/3 0 0 0",C'est un peu t--tre  l
270,P= 0 1/4 1/4 1/4 1/4 0 0 0 3/4 1/4 0 0 0 1/5 4/5 1. Dessiner la chaine de Markov. 2. Classifier les états.,"All photographs courtesy of AFP, EPA, Getty Images and"
271,"3. Quelle est la probabilité en partant de 1 et en 4 étapes d'arriver en 5? Définition 4.5.13 Une chaine de Markov fermée (irréductible) est dite ergodique si tous les états sont récurrents et apériodiques (c-à-d si la matrice P admet une puissance Ph > 0). Dans ce cas les probabiltés absolues, après n étapes, T"" = mopn convergent vers une distribution limite, quand n 1 0o, qui est indépendante de la loi initiale T.",Une chaine de Markov fermée (irréductible) est dite ergodique si tous les états sont récurrents et
272,4.5.5 Lois ou probabilités stationnaires; Temps moyen de premier retour Lois ou probabilités stationnaires : L'une des problématiques les plus courantes concernant les chaines de Markov homogènes consiste à déterminer leurs distributions (ou probabilités) invariantes (ou stationnaires) et à étudier la convergence éventuelle de la chaine vers ces distributions.,Lois et Lois et Lois et Lois et Lois et Lois et Lois et Lois et Lois et Lois et Lois et
273,"Définition 4.5.14 On appelle probabilté invariante ou loi stationnaire pour P (pour la chaine) toute mesure T = (T)IEE sur l'espace d'états E vérifiant : e T = TP, ViEE, Ti >0, - Z=1.",On appelle probabilté invariante ou loi stationnaire pour
274,"IEE Définition 4.5.15 Une chaine de Markov, de matrice de transition P, est stationnaire si et seulement si sa loi initiale To est une probabilté stationnaire, c-à-d si elle vérifie TP-. Dans ce cas pour tout n, la loi de X, vérifie T"" = T. Proposition 4.5.9 1. Si l'espace d'états est fini, il existe au moins une mesure stationnaire.","Dans ce cas pour tout n, la loi de X, vérifie T"" = T. Proposition 4.5.9"
275,"2. Si la chaine est irréductible, il existe au plus une mesure stationnaire. Proposition 4.5.10 Si la chaine est irréductible sur un espace d'états fini, il existe une unique probabilité stationnaire. Proposition 4.5.11 Soit (Xn)eN une chaine de Markov à états finis f1, Nj. On suppose que pour tout iE f1,. ,Nj, (P(Xn = i))NeN converge et on note Ti sa limite. Alors T = (T1, TN)","Proposition 4.5.11 Soit (Xn)eN une chaine de Markov  états finis f1, Nj."
276,est une distribution invariante pour la chaine. 4.5 Chaines de Markov 37 Temps moyen de premier retour d'une chaine ergodique : STEADY-STATE PROBABILITIES AND MEAN RETURN TIMES,Une chaine ergodique s'est
277,"OF ERGODIC CHAINS In an ergodic Markov chain, the steady-state probabilities are defined as ""i = lim a""), j=0,1,2,... n 00 These probabilities, which are independent of (ao)), can be determined from the",The steady-state probabilities of an ergodic Markov chain are defined as
278,"equations la = mP Sm-1 (One of the equations in a = mP is redundant.) What 1 = mP says is that the prob- abilities a remain unchanged after one transition, and for this reason they represent",What is the difference between a = mP and a = mP?
279,"the steady-state distribution. A direct by-product of the steady-state probabilities is the determination of the expected number of transitions before the systems returns to a state j for the first time. This is known as the mean first return time or the mean recurrence time, and is com- puted in an n-state Markov chain as",A steady-state distribution is a Markov chain of systems in which the systems return to a state j for the first time.
280,Pij .. FIGURE 4.5.17 38 Chapitre 4. Modèles stochastiques,FIGURE 4.5.17 38 Chapitre 4.
281,"Example 17.4-1 To determine the steady-state probability distribution of the gardener problem with fertilizer (Example 17.1-3), we have .3 .6 1 (""i ""2 W3) = (i ""2 ""3) 1 .6 3",The coefficients of the coefficients of the coefficients of the coefficients of the
282,.05 4 55 which yields the following set of equations: T1 = 3m1 + .172 + .05m3 T2 = .6m + .672 + .4m3 T3 = .Imi + .3m2 + .55m3,Here is a simple equation which shows how the distance between two points
283,"7I + 12 73 = 1 Recalling that one (any one) of the first three equations is redundant, the solution is 71 = 0.1017, 2 = 0.5254, and ""3 = 0.3729. What these probabilities say is that, in the long run, the soil condition approximately will be good 10% of the time, fair 52% of the time, and poor 37% of the time.",The solution to this problem is as follows:
284,FIGURE 4.5.18 The mean first return times are computed as 1 1 1,The following table shows the mean first return times for
285,"Pi1 = - 9.83, #22 = - 1.9,33 = .3729 = 2.68 .1017 .5254",Pi 1 / 2 / 3 / 4 / 5
286,"This means that, depending on the current state of the soil, it will take approximately 10 garden- ing seasons for the soil to return to a good state, 2 seasons to return to a fair state, and 3 seasons to return to a poor state. These results point to a more ""bleak"" than ""promising"" outlook for the soil condition under the proposed fertilizer program. A more aggressive program should im- prove the picture. For example, consider the following transition matrix in which the probabili-","The following table shows that, on average, it will take a decade for the soil to return to a good state."
287,ties of moving to a good state are higher than in the previous matrix: 35 .6 .05 P .6 1 25 4 .35,The relationship between moving to a good state and moving
288,"In this case, Ti = 0.31, 72 = 0.58, and T3 = 0.11, which yields P11 - 3.2,22 = 1.7, and H33 = 8.9,a reversal of the ""bleak"" outlook given previously. 4.6 Application : 39 FIGURE 4.5.19",The following table shows the expected growth rates for the UK over the next five years
289,Example 17.4-2 (Cost Model) Consider the gardener problem with fertilizer (Example 17.1-3). Suppose that the cost of the fer- tilizer is $50 per bag and the garden needs two bags if the soil is good. The amount of fertilizer is increased by 25% if the soil is fair and 60% if the soil is poor. The gardener estimates the annual yicld to be worth $250 if no fertilizer is used and $420 if fertilizer is applied. Is it worthwhile to,Is it worthwhile to estimate the annual value of a plant?
290,"use the fertilizer? Using the steady state probabilities in Example 17.4-1,we get Expected annual cost of fertilizer = 2 x $50 x Ti + (1.25 x 2) x $50 x T2 + (1.60 x 2) X $50 x T3 = 100 X .1017 + 125 x .5254 + 160 x .3729",How much fertilizer do you need to grow a crop?
291,"= $135.51 Increase in the annual value of the yield = $420 = $250 = $170 The results show that, on the average, the use of fertilizer nets 170 - 135.51 = $34.49. Hence the use of fertilizer is recommended. FIGURE 4.5.20",The following table shows the results of a study on the effect of fertilizer on the annual yield of
292,"4.6 Application : On dispose de deux machines identiques fonctionnant indépendamment et pouvant tomber en panne au cours d'une journée avec la probabilité 9 - A On note Xn le nombre de machines en panne au début de la n-ième journée. 1. On suppose que, si une machine est tombée en panne un jour, elle est réparée la nuit suivante",The following is a description of the invention:
293,"et qu'on ne peut réparer qu'une machine dans la nuit. Montrer que l'on peut définir ainsi une chaine de Markov dont on déterminera le graphe, la matrice de transition et éventuellement les distributions stationnaires. 2. Même question en supposant qu'une machine en panne n'est réparée que le lendemain, le réparateur ne pouvant toujours réparer qu'une machine dans la journée.",C'est tre l'auteur de l'étranger de l'étranger de l'
294,"3. Le réparateur, de plus en plus paresseux, met maintenant 2 jours pour réparer une seule machine. Montrer que (Xn) n'est plus une chaine de Markov, mais que l'on peut construire un espace de 5 états permettant de décrire le processus par une chaine de Markov dont on donnera le graphe des transitions. Calculer la probabilité que les 2 machines fonctionnent après n jours (n = 1,n =2etn = 3) si elles fonctionnent initialement.",Une seule machine a fonctionnent  l'autre d'un espace de 5 états permettant de décri
295,"Corrigé : 1. L'ensemble des états est E - f0, 1 car si le soir il y a une ou aucune machine en panne, le lendemain matin, il y en aura 0; et si le soir, il y en a 2, le lendemain matin, il y en aura une seule. Le nombre de machines en panne le matin ne dépend que de celui de la veille au matin et de",Le nombre de machines en panne le matin ne dépend que de celui de la veille au matin et de le lendemain mat
296,"ce qu'il s'est passé dans la journée, ceci indépendamment de la période de l'année. On a 40 Chapitre 4. Modèles stochastiques donc bien une chaine de Markov dont il faut déterminer la matrice de transition. On a",Une période de l'Institut National de la Recherche Scient
297,Poo - 2q(1 q)=1-gou (1-q) correspond à aucune panne dans la journée et 2q(1 - q) à une seule panne qui peut provenir d'une machine ou de l'autre; e P01 = 9 (les 2 machines tombent en panne dans la journée et ces pannes sont indépendantes,The winning numbers in Saturday's drawing of the French national lottery are:
298,"entre elles); P10 - I 9 (la machine en panne est réparée et l'autre fonctionne tjs); P11 - 9 (la machine en panne est réparée et l'autre est tombée en panne). 1-4 4 Ainsi, on a la matrice : P =",P8 - I 9 (la machine en panne est réparée et l'
299,1 - 9 9 La distribution stationnaire est déterminée en résolvant (To Ti) = (To Ti) avec To + T1 - 1. 1 9 9,Watch the highlights of the Euro 2016 final between France
300,"On obtient TO = 1-q+g 1-9 et Ti 4+4 or 4 4 ainsi TO 13 et TI 13 2. Dans ce cas, l'ensembles des états est E' - 0, 1,2) car aucune machine n'est réparée la nuit. On a Poo = (1-4 q)2 (c-à-d aucune panne dans la journée);","Dans ce cas, l'ensembles des états est E' - 0, 1,2"
301,"Por = 2q(1 q) (une des 2 machines est tombée en panne); Pio =1-q (la machine qui fonctionne ne tombe pas en panne); Phi = 9 (la machine qui fonctionne tombe en panne, l'autre est réeparée; Pi2 = 0 (la machine en panne est sûre de refonctionner le lendemain); P20 = P22 = 0;","The answer to the question: ""Which of the following is the most accurate?"""
302,P21 = 1 (une seule des 2 machines en panne est réparée). D'ou la matrice (1-q)2 2q(1-4) 4? P' = 1-4 9 0,P21 = 1 (une seule des 2
303,0 1 0 La distribution stationnaire est déterminée en résolvant (1-4)2 2q(1-4) 9,A selection of photos from around the world this week
304,(o TI T2) =(To TI T2) 1-4 9 0 avec TO + T1 T2 1. 0,Watch highlights of the final day of the T2
305,1 0 On obtient TO - 1+q+ 1-4 Ti 1+q+ 24-4 et T2 - 1+q+ ; d'oû TO = 48 79 TI et,The winning numbers in Saturday evening's drawing of
306,"T2 3. Si on garde l'ensemble des états E', on n'a pas une chaine de markov car, lorque l'on a 2 machines en panne par exemple, on ne peut pas savoir si le lendemain, on en aura 1 ou 2 en panne : tout dépend si c'est le premier jour de réparation ou le second. On est donc amené à introduire 2 états supplémentaires :","Si on garde l'ensemble des états E', on n'a pas une chaine de markov car, "
307,"1': 1 machine en panne dont c'est le deuxième jour de réparation, 2': 2 machines en panne et deuxième jour de réparation pour la première. D'oû l'espace de 5 états E"" = f0, 1, 2, 1', 2'. Dans ce cas, on a 00 2q(1","D'o l'espace de 5 états E"" = f0,"
308,"01 = p""o2 = 0; 11 12 - 0; P'1'1 4, 2 21' - 1; les autres probabilités sont nulles.",Nos tte--t
309,"Laj probabilité que les 2 machines fonctionnent après n jours, ceci revient à calculer les puissances de la matrice de transition P"" : 4.6 Application : 41 en = 1 cette proba est égale P(X1) = OXo = 0) = P'00",Les machines fonctionnent fonctionnent de la matrice de transition
310,"(le premier terme ds la matrice de transition P""); an = 2 cette proba est égale P(X2) = OXo = 0) 00P (1-q)4 (le premier terme ds la","The Oxford English Dictionary defines the word ""transition"" as """
311,"matrice de transition P""2); . n - 3 cette proba est égale P(X3) = OXo = 0) 'oop 00p 00 + PuplwPo-l-q""t 24(1-4)3 (le premier terme ds la matrice de transition P""3). 2","'oop 00p 00 + PuplwPo-l-""t"
312,% O o - G 9,The winning numbers in Saturday evening's drawing of
313,/ - 1 2 %,BBC Sport takes a look back at some of the
314,"S96 O) / 5. Processus de décision markoviens 5.1 Processus de décision markoviens Définition 5.1.1 Un processus de décision markovien (Markov decision process, ou MDP) est",The following table lists the key dates and events in the
315,"un processus stochastique contrôlé satisfaisant la propriété de Markov et défini par : un ensemble d'états S (incluant un étant initial so) dans lequel évolue le processus; un ensemble d'actions A qui contrôlent la dynamique de l'état; un espace des temps T, ou axe temporel; une fonction ou modèle de transition P(s, a,s') P(s's,a) (les probabilités de transition entre",Un processus stochastique contrlé satisfaisant la propri de Markov et défini par : un
316,"états), où a € A(s); cette fonction définit l'effet des actions de l'agent sur l'environnement; e une fonction de récompense r qui permet de déterminer le(les) but(s) à atteindre et les éventuelles zones dangereuses de l'environnement. Cette fonction r peut être définie de différentes manières, suivant le problème à résoudre : * r:SXAX, S X R 1 [0, 1] cas général. r(s,a,s',v) désigne la probabilité d'obtenir une récompense","Cette fonction s'est tre difficile de différentes manires : * r:SXAX, S"
317,"Vj pour être passé de l'état S às en ayant effectué l'action a; *r:SxAx: S * R, récompense déterministe; *r:SxA 1 R, récompense déterministe ratachée à l'action en ignorant son résultat; *r:S 1 R, récompense déterministe ratachée à un état donné. Pour une action a fixée, P(s's,a) représente la probabilité que le système passe dans",C'est tre passé de l'état S s en ayant effectué l
318,"l'état s après avoir exécuté l'action a dans l'état S. Evidemment, on a EP(Is,a) =1. 44 Chapitre 5. Processus de décision markoviens i*,",L'étranger de l'ét
319,"- - % pslspa, a",The winning numbers in Saturday evening's drawing of
320,"FIGURE 5.1.1 - Processus décisionnel de Markov Dans le MDP représenté par la figure ci-dessus, à chaque instant t de T l'action di est appliquée dans l'état courant St, influençant le processus dans sa transition vers l'état S1+1. La récompense Ti est émise au cours de cette transition. Un MDP est un modèle général pour un environnement stochastique dans lequel un agent peut","Processus décisionnel de Markov Dans le MDP resenté par la figure ci-dessus,  chaque instant "
321,"prendre des décisions (et où les résultats de ses actions sont aléatoires) et reçoit des récompenses. On suppose A et S finis. Comme résultat d'avoir choisi l'action a dans l'état S à l'instant t, l'agent décideur re- Çoit une récompense, ou revenu Ti = r(s,a) € R. Les valeurs de Ti positives peuvent être considéerés comme des gains et les valeurs négatives",Les valeurs de Ti peuvent tre considées des gains et les valeurs négatives.
322,"comme des côuts. . La représentation vectorielle de la fonction de récompense r(s,a) consiste en AI (=card(A)) vecteurs Ta de dimension s. Remarques : 1. Les MDP sont utilisés pour étudier des probèmes d'optimisation à l'aide d'algorithmes de","La resentation vector de récompense r(s,a) consiste"
323,"programmation dynamique ou d'apprentissage par renforcement qui consiste, pour un agent autonome, à apprendre les actions à prendre à partir d'expériences, de façon à optimiser une récompense quantitative au cours du temps. 2. On peut également considérer des récompenses aléatoires r(s,a) et dans ce cas on considère la valeur moyenne Tt = F(s,a). En particulier, T peut dépendre de l'état d'arrivée s' selon",D'aprs-mme  l'arrivée  l'aprs-mme
324,"r(s,a,s'). On considère alors la valeur moyenne F(s,a) = Es Pls,a)r(s,4,s). 5.1 Processus de décision markoviens 45 Grille (occupancy grid) Rdorh 1",On considre alors la val
325,Rboms Actions: A E: Go east W: Go west,BBC Sport takes a look back at some of the
326,S: Go south N: Go north Si positions sur la grille 1 Ro on 3,S: Go south N: Go north Si positions
327,Degré de désirabilité 2 0 0.4 But But +1,    
328,o 0 1 2 3 Actions(s) R(s) (fonction de récompense) FIGURE 5.1.2,The following table shows the results of a survey carried
329,"Actions aux effets incertains Go South (S) État courant Action P(s' s,a) (modèle de transition)",Action P(s) tat courant
330,États successeurs possibles (25%) (50 %,More than half of French football fans say they would
331,(25 % FIGURE 5.1.3 46 Chapitre 5. Processus de décision markoviens Décision,The following table lists the key steps in the process
332,"Une décision est un choix d'une action dans un état c'est une règle < if state then action > Exemples: (21,12) e W (21,13)E",C'est un choix d'une action
333,"ou (20,13) W (20,12)5 (21,12) E",The winning numbers in Saturday evening's drawing of
334,0.2 0.3 W W 0.5 N,BBC Sport takes a look back at some of the
335,"(21,12) S (20,11) S 0.9",The winning numbers in Sunday evening's drawing of
336,"S 0.2 0.1 0.8 (20,10)",The winning numbers in Saturday evening's drawing of
337,"(1,1) FIGURE 5.1.4 Plan (politique) Un plan est une stratégie: choix d'une action (décision) pour chaque état un plan est également appelé une politique (policy)",The French government has drawn up a plan to tackle
338,"Exemples: c'est un ensemble de règles if state then action Plan n1 (21,13)5 £(21,12) * W,",The BBC's economics editor Robert Peston looks
339,"120,135 s (20,12) (20,13) e S, 0.2 Wi0.3 W",BBC Sport takes a look at some of the key
340,"W (21,13) * S, 0.5 (21,12) S",The winning numbers in Saturday evening's drawing of
341,"(20,11) N. j S 0.9 S",A selection of photos from around the world this week
342,"S 0.2 0.1 0.8 (20,10) - (1,1)",The winning numbers in Saturday evening's drawing of
343,FIGURE 5.1.5 5.1 Processus de décision markoviens 47 Plan (politique) Un plan est une stratégie: choix d'une action (décision) pour chaque état,The French government has announced a major overhaul of its
344,"un plan est également appelé une politique (policy) Exemples: c'est un ensemble de règles if state then action Plan n1 (21,13)5",C'est un ensemble de rgles if
345,"((21,12) e W, (20,13) W (20,12)5 (20,13) S,",BBC Sport takes a look back at some of the
346,"W 0.2 0.3 W (21,13) S, 0.5 (20,11) N",The winning numbers in Saturday evening's drawing of
347,"(21,12) 1 S 0.9 40.2",BBC Sport takes a look back at some of the
348,"Plan T2 0.1 0.8 ((21,12)5, (20,10)","Plan T2 0.1 0.8 ((21,12)"
349,"(20,11) * S, (1,1) (21,10) * E, . FIGURE 5.1.6",The following table shows the value of the pound against
350,Exécution d'un plan (politique) Notons T(s) l'action désignée par le plan TL dans l'état S voici un algorithme d'exécution ou d'application d'un plan While (1) f,Exécution d'un plan (politique)
351,1. S = état courant de l'environnement; 2. a=n(s); 3. execute a; ) L'étape 1 peut impliquer de la détection (sensing),L'étape 1 peut impliquer
352,et de la localisation L'état résultant de l'exécution de l'action à l'étape 3 est stochastique FIGURE 5.1.7 48,"All photographs  AFP, EPA, Getty Images"
353,"Chapitre 5. Processus de décision markoviens Interpretation/application d'un plan L'application d'un plan dans un MDP résulte en une chaîne de Markov le modèle de transition est donné par P(s']s, T(s)) Exemples:",Un processus de décision markoviens Interpretation/application d
354,"Plan T1 (21,13)5 ((21,12) e W, (20,13) (20,13)-S,",BBC Sport looks at some of the key statistics behind
355,"0.2 W 0.3 (20,12)5 W W (21,13) S,",The winning numbers in Saturday evening's drawing of
356,"0.5 (20,11) N (21,12) ) A",",,,,"
357,0.9 - $40.2 Plann2 0.1,BBC Sport takes a look at some of the best
358,"0.8 ((21,12) S, (20,10) E(1,1) - Activer Windows (20,11) S,",BBC News takes a look back at some of the
359,"Arrédez arv naramàtrec (21,10) Erindid FIGURE 5.1.8 5.1 Processus de décision markoviens 49 Exemple 1 de MDP :",Arrédez arv naramt
